ticker,date,spot,vol
AAPL,2018-12-31,38.28260803222656,
AAPL,2019-01-02,38.326290130615234,0.47063952603399667
AAPL,2019-01-03,34.50871658325195,0.4305034798910731
AAPL,2019-01-04,35.98186492919922,0.7298279594457331
AAPL,2019-01-07,35.90177536010742,0.7041213960101657
AAPL,2019-01-08,36.58616638183594,0.6403207093598337
AAPL,2019-01-09,37.20746994018555,0.5902355064406777
AAPL,2019-01-10,37.32640075683594,0.5439028391321863
AAPL,2019-01-11,36.95992660522461,0.4958608457339587
AAPL,2019-01-14,36.40415573120117,0.4592846295000783
AAPL,2019-01-15,37.149227142333984,0.43379860373267376
AAPL,2019-01-16,37.60306167602539,0.4111472943253865
AAPL,2019-01-17,37.82634353637695,0.3814367587154306
AAPL,2019-01-18,38.059329986572266,0.35144374289829866
AAPL,2019-01-22,37.20504379272461,0.3249980447824552
AAPL,2019-01-23,37.35551071166992,0.33726636618343864
AAPL,2019-01-24,37.05942916870117,0.3119729478823461
AAPL,2019-01-25,38.2874641418457,0.2968363075610013
AAPL,2019-01-28,37.933128356933594,0.3302380838693447
AAPL,2019-01-29,37.53996276855469,0.3142966384899206
AAPL,2019-01-30,40.10524368286133,0.30234383550780874
AAPL,2019-01-31,40.39405059814453,0.4820510066105472
AAPL,2019-02-01,40.41346740722656,0.44129553826930723
AAPL,2019-02-04,41.5614128112793,0.4044698424427604
AAPL,2019-02-05,42.272499084472656,0.4015157124364171
AAPL,2019-02-06,42.28706359863281,0.37844406419685955
AAPL,2019-02-07,41.486175537109375,0.34867573894778203
AAPL,2019-02-08,41.534915924072266,0.34759869440158425
AAPL,2019-02-11,41.29605484008789,0.3211995136694129
AAPL,2019-02-12,41.651912689208984,0.302249720136902
AAPL,2019-02-13,41.478858947753906,0.28313427968795246
AAPL,2019-02-14,41.62997817993164,0.2677293635625823
AAPL,2019-02-15,41.537357330322266,0.25093638881413716
AAPL,2019-02-19,41.66165542602539,0.23832362848629055
AAPL,2019-02-20,41.92977523803711,0.22540489653429224
AAPL,2019-02-21,41.69335174560547,0.21530734732037293
AAPL,2019-02-22,42.15888214111328,0.21194957329193767
AAPL,2019-02-25,42.46598434448242,0.20867074781441222
AAPL,2019-02-26,42.49036407470703,0.20166340596363003
AAPL,2019-02-27,42.62197494506836,0.19453533266164938
AAPL,2019-02-28,42.2027587890625,0.18798978579525186
AAPL,2019-03-01,42.6463508605957,0.19784763889006723
AAPL,2019-03-04,42.86083984375,0.19610350234396987
AAPL,2019-03-05,42.7828483581543,0.18972661422882878
AAPL,2019-03-06,42.53667068481445,0.1861240952696719
AAPL,2019-03-07,42.044315338134766,0.18823857286735687
AAPL,2019-03-08,42.14426040649414,0.20228956379198348
AAPL,2019-03-11,43.60423278808594,0.19458049491164087
AAPL,2019-03-12,44.09414291381836,0.26718886359104527
AAPL,2019-03-13,44.28913116455078,0.25531182645695294
AAPL,2019-03-14,44.78146743774414,0.24027060840059145
AAPL,2019-03-15,45.36399459838867,0.23230652356874415
AAPL,2019-03-18,45.827091217041016,0.22832582423981082
AAPL,2019-03-19,45.46393585205078,0.22112345720009505
AAPL,2019-03-20,45.86122131347656,0.2204240669198253
AAPL,2019-03-21,47.55030822753906,0.21286827872308725
AAPL,2019-03-22,46.56560516357422,0.287430657963122
AAPL,2019-03-25,46.00259017944336,0.30318166450403394
AAPL,2019-03-26,45.52729415893555,0.29591168400530127
AAPL,2019-03-27,45.9367790222168,0.2867495806425661
AAPL,2019-03-28,45.997718811035156,0.2699504728640409
AAPL,2019-03-29,46.29750442504883,0.2530190941654885
AAPL,2019-04-01,46.6119270324707,0.2390803593436827
AAPL,2019-04-02,47.28950881958008,0.22723287670400996
AAPL,2019-04-03,47.613677978515625,0.22675406056719255
AAPL,2019-04-04,47.6965446472168,0.21671778075418915
AAPL,2019-04-05,48.015838623046875,0.20696677462586657
AAPL,2019-04-08,48.77141571044922,0.19979660123167314
AAPL,2019-04-09,48.62517166137695,0.20713573924556386
AAPL,2019-04-10,48.89815902709961,0.20182242477254003
AAPL,2019-04-11,48.491119384765625,0.1948161206980137
AAPL,2019-04-12,48.47162628173828,0.19993517324257837
AAPL,2019-04-15,48.55936813354492,0.1935899538621652
AAPL,2019-04-16,48.564247131347656,0.18731061450207062
AAPL,2019-04-17,49.50993347167969,0.1826915909083147
AAPL,2019-04-18,49.68785858154297,0.20370543449225353
AAPL,2019-04-22,49.851165771484375,0.1957931308011302
AAPL,2019-04-23,50.5701789855957,0.18906158521041058
AAPL,2019-04-24,50.492191314697266,0.19584599229201788
AAPL,2019-04-25,50.033966064453125,0.19098644634506728
AAPL,2019-04-26,49.79510498046875,0.19848124145817994
AAPL,2019-04-29,49.87066650390625,0.19681462039192218
AAPL,2019-04-30,48.91033935546875,0.19010353198448438
AAPL,2019-05-01,51.31113815307617,0.22716499795689565
AAPL,2019-05-02,50.97722244262695,0.35059299479779077
AAPL,2019-05-03,51.610931396484375,0.32857463831366035
AAPL,2019-05-06,50.81391143798828,0.3095027331592145
AAPL,2019-05-07,49.44413375854492,0.30779621799420365
AAPL,2019-05-08,49.453880310058594,0.3373473544863268
AAPL,2019-05-09,48.92253494262695,0.31240473130043933
AAPL,2019-05-10,48.24478530883789,0.301349183970628
AAPL,2019-05-13,45.440826416015625,0.29777545974694036
AAPL,2019-05-14,46.16017150878906,0.45875008020360875
AAPL,2019-05-15,46.713130950927734,0.42680196689762645
AAPL,2019-05-16,46.507606506347656,0.39502305714326447
AAPL,2019-05-17,46.243350982666016,0.36568845112133486
AAPL,2019-05-20,44.79734420776367,0.34095535824851514
AAPL,2019-05-21,45.65614318847656,0.37585719545580654
AAPL,2019-05-22,44.72148895263672,0.35942917685368386
AAPL,2019-05-23,43.958106994628906,0.3598976361064738
AAPL,2019-05-24,43.789283752441406,0.35285534460503876
AAPL,2019-05-28,43.608219146728516,0.3281906816330577
AAPL,2019-05-29,43.40024948120117,0.30683383531347513
AAPL,2019-05-30,43.62535095214844,0.28881690252757103
AAPL,2019-05-31,42.835052490234375,0.2696484546535122
AAPL,2019-06-03,42.4019775390625,0.28227666572850024
AAPL,2019-06-04,43.953208923339844,0.2749229209669477
AAPL,2019-06-05,44.66276168823242,0.3266833804343689
AAPL,2019-06-06,45.31848907470703,0.3127324380057016
AAPL,2019-06-07,46.52473449707031,0.2986878324449794
AAPL,2019-06-10,47.11928939819336,0.31203176141361316
AAPL,2019-06-11,47.6649169921875,0.29560940107166306
AAPL,2019-06-12,47.51321792602539,0.2800828548162533
AAPL,2019-06-13,47.50342559814453,0.2642274058584881
AAPL,2019-06-14,47.158443450927734,0.24856573569587279
AAPL,2019-06-17,47.439823150634766,0.24208575921646225
AAPL,2019-06-18,48.55552291870117,0.22937167198016628
AAPL,2019-06-19,48.41361618041992,0.2501518864157766
AAPL,2019-06-20,48.80264663696289,0.23822884342319917
AAPL,2019-06-21,48.63626480102539,0.22738175925019186
AAPL,2019-06-24,48.587337493896484,0.2192996269378048
AAPL,2019-06-25,47.85086441040039,0.21038018624679086
AAPL,2019-06-26,48.88583755493164,0.22871727933285324
AAPL,2019-06-27,48.871158599853516,0.2442779242278113
AAPL,2019-06-28,48.42584991455078,0.231360863451043
AAPL,2019-07-01,49.31401824951172,0.23095934139388424
AAPL,2019-07-02,49.602725982666016,0.23768341129614565
AAPL,2019-07-03,50.0137825012207,0.2255300307495373
AAPL,2019-07-05,49.96974182128906,0.21677320374925066
AAPL,2019-07-08,48.939659118652344,0.20814865738690205
AAPL,2019-07-09,49.23816680908203,0.2443259248247466
AAPL,2019-07-10,49.72506332397461,0.231365689334007
AAPL,2019-07-11,49.362945556640625,0.2233223413436298
AAPL,2019-07-12,49.7421989440918,0.22113144897043988
AAPL,2019-07-15,50.20951843261719,0.2125292197663832
AAPL,2019-07-16,50.03580093383789,0.2069104863627961
AAPL,2019-07-17,49.754425048828125,0.20213880009425894
AAPL,2019-07-18,50.319618225097656,0.2010653349398986
AAPL,2019-07-19,49.56847381591797,0.19997696877715673
AAPL,2019-07-22,50.70131301879883,0.22029739374344107
AAPL,2019-07-23,51.09768295288086,0.2414161578410806
AAPL,2019-07-24,51.056087493896484,0.22993941743801075
AAPL,2019-07-25,50.65238571166992,0.21933438955828075
AAPL,2019-07-26,50.82853698730469,0.21892949173660733
AAPL,2019-07-29,51.30320739746094,0.2087600818876538
AAPL,2019-07-30,51.08300018310547,0.20369145615436482
AAPL,2019-07-31,52.12531661987305,0.2004695278100222
AAPL,2019-08-01,50.99736404418945,0.21952292470793322
AAPL,2019-08-02,49.91836166381836,0.2557996776072329
AAPL,2019-08-05,47.305240631103516,0.28047381657387416
AAPL,2019-08-06,48.200748443603516,0.42215713953915773
AAPL,2019-08-07,48.69989013671875,0.39882833322405303
AAPL,2019-08-08,49.77399826049805,0.3691030720130522
AAPL,2019-08-09,49.36384201049805,0.3588026961347607
AAPL,2019-08-12,49.238582611083984,0.3376313136739222
AAPL,2019-08-13,51.32375717163086,0.3139399190595349
AAPL,2019-08-14,49.796104431152344,0.37492549069739917
AAPL,2019-08-15,49.54804611206055,0.3968701681759418
AAPL,2019-08-16,50.71711730957031,0.36774971734720785
AAPL,2019-08-19,51.66268539428711,0.3607216890797566
AAPL,2019-08-20,51.66514205932617,0.3456705331369409
AAPL,2019-08-21,52.22511672973633,0.31979084623166637
AAPL,2019-08-22,52.180912017822266,0.30025163984265196
AAPL,2019-08-23,49.76908874511719,0.28024762428049765
AAPL,2019-08-26,50.714664459228516,0.3939186470199462
AAPL,2019-08-27,50.14240264892578,0.3746156602993745
AAPL,2019-08-28,50.478878021240234,0.35528909714206575
AAPL,2019-08-29,51.33358383178711,0.32860270299512645
AAPL,2019-08-30,51.267276763916016,0.3155898361910838
AAPL,2019-09-03,50.520633697509766,0.29389652516960546
AAPL,2019-09-04,51.3777961730957,0.2931262356761102
AAPL,2019-09-05,52.3823127746582,0.28571273373364875
